,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
1267220,1997225,SCDNR_SEUSSummer,1997,1997,7,55,33.892,-78.343,6,27.85,27.85,NA,27.85,centropristis striata_Atl,5405,0.030253525
1267237,1997227,SCDNR_SEUSSummer,1997,1997,7,59,34.0445,-77.863,9,26.69,26.79,NA,26.79,centropristis striata_Atl,5405,0.02546895
1267280,1997231,SCDNR_SEUSSummer,1997,1997,7,61,34.46,-77.471,6,26.77,27.01,NA,27.01,centropristis striata_Atl,5405,0.082921334
1267453,1997255,SCDNR_SEUSSummer,1997,1997,7,51,33.616,-78.9345,5,28.15,28.59,NA,28.59,centropristis striata_Atl,5405,0.019045778
1267478,1997259,SCDNR_SEUSSummer,1997,1997,7,51,33.4145,-79.095,6,27.2,27.51,NA,27.51,centropristis striata_Atl,5405,0.011045452
1267703,1997287,SCDNR_SEUSSummer,1997,1997,7,41,32.241,-80.5275,5,28.68,28.81,NA,28.81,centropristis striata_Atl,5405,0.079018017
1268132,1997325,SCDNR_SEUSSummer,1997,1997,7,47,32.8155,-79.6745,5,28.56,28.97,NA,28.97,centropristis striata_Atl,5405,0.009664033
1268940,1997401,SCDNR_SEUSFall,1997,1997,10,23,28.952,-80.8305,7,28.2,28.21,NA,28.21,centropristis striata_Atl,5405,0.007762894
1269326,1997447,SCDNR_SEUSFall,1997,1997,10,49,33.221,-79.13,7,24.7,25.02,NA,25.02,centropristis striata_Atl,5405,0.00918464
1269364,1997451,SCDNR_SEUSFall,1997,1997,10,49,33.066,-79.166,8,25.31,25.39,NA,25.39,centropristis striata_Atl,5405,0.069658329
1269376,1997453,SCDNR_SEUSFall,1997,1997,10,49,33.0655,-79.16,8,25.35,25.54,NA,25.54,centropristis striata_Atl,5405,0.008157095
1269557,1997469,SCDNR_SEUSFall,1997,1997,10,62,34.363,-77.511,12,24.13,24.13,NA,24.13,centropristis striata_Atl,5405,0.056451447
1269567,1997471,SCDNR_SEUSFall,1997,1997,10,62,34.363,-77.432,13,24.17,24.18,NA,24.18,centropristis striata_Atl,5405,0.333630628
1269710,1997483,SCDNR_SEUSFall,1997,1997,10,67,35.146,-75.843,7,24.09,23.68,NA,23.68,centropristis striata_Atl,5405,0.005906675
1269782,1997495,SCDNR_SEUSFall,1997,1997,10,66,34.7755,-76.3775,8,24.42,24.04,NA,24.04,centropristis striata_Atl,5405,0.011867147
1269827,1997501,SCDNR_SEUSFall,1997,1997,10,51,33.4145,-79.096,6,20.98,20.98,NA,20.98,centropristis striata_Atl,5405,0.198426353
1269845,1997503,SCDNR_SEUSFall,1997,1997,10,51,33.4655,-79.0575,7,20.83,20.91,NA,20.91,centropristis striata_Atl,5405,0.052159399
1269847,1997505,SCDNR_SEUSFall,1997,1997,10,51,33.614,-78.937,7,21.04,21.35,NA,21.35,centropristis striata_Atl,5405,0.154961391
1269874,1997507,SCDNR_SEUSFall,1997,1997,10,53,33.7905,-78.689,6,21.39,21.66,NA,21.66,centropristis striata_Atl,5405,0.069970407
1269932,1997509,SCDNR_SEUSFall,1997,1997,10,53,33.795,-78.655,7,21.28,21.56,NA,21.56,centropristis striata_Atl,5405,0.029675564
1270033,1997521,SCDNR_SEUSFall,1997,1997,10,60,34.133,-77.755,12,21.09,21.1,NA,21.1,centropristis striata_Atl,5405,0.027358256
1270064,1997523,SCDNR_SEUSFall,1997,1997,10,59,34.041,-77.8655,9,20.41,20.36,NA,20.36,centropristis striata_Atl,5405,0.092593066
1270133,1997533,SCDNR_SEUSFall,1997,1997,10,58,33.667,-77.76,12,21.42,21.47,NA,21.47,centropristis striata_Atl,5405,0.010864111
1270550,1998019,SCDNR_SEUSSpring,1998,1998,4,51,33.4145,-79.0955,7,16.13,16.33,NA,16.33,centropristis striata_Atl,5405,0.190792064
1270592,199802-003-1020,NEFSC_NEUSSpring,1998,1998,3,1020,39.633333,-72.35,111,8,5.1,6.176219825,5.1,centropristis striata_Atl,5405,0.6
1270642,199802-009-1750,NEFSC_NEUSSpring,1998,1998,3,1750,38.983333,-72.85,122,8.6,5.8,8.278550875,5.8,centropristis striata_Atl,5405,0.2
1270657,199802-012-1750,NEFSC_NEUSSpring,1998,1998,3,1750,38.733333,-73.15,125,7.5,5.4,7.088701056,5.4,centropristis striata_Atl,5405,1.8
1270689,199802-014-1730,NEFSC_NEUSSpring,1998,1998,3,1730,38.8,-73.966667,48,7,7,7.088701056,7,centropristis striata_Atl,5405,0.5
1270755,199802-021-1710,NEFSC_NEUSSpring,1998,1998,3,1710,38.183333,-73.766667,121,10.7,5.5,7.088701056,5.5,centropristis striata_Atl,5405,0.4
1270783,199802-023-1710,NEFSC_NEUSSpring,1998,1998,3,1710,37.966667,-74.033333,136,11.1,6.1,8.050246434,6.1,centropristis striata_Atl,5405,12.8
1270824,199802-027-1670,NEFSC_NEUSSpring,1998,1998,3,1670,37.466667,-74.516667,111,6.7,6.7,8.050246434,6.7,centropristis striata_Atl,5405,3.2
1270902,199802-036-1660,NEFSC_NEUSSpring,1998,1998,3,1660,37.15,-74.733333,91,7.4,6.9,8.050246434,6.9,centropristis striata_Atl,5405,2.6
1270919,199802-037-1670,NEFSC_NEUSSpring,1998,1998,3,1670,37.1,-74.633333,100,7.8,6.7,8.050246434,6.7,centropristis striata_Atl,5405,8.2
1270930,199802-040-1660,NEFSC_NEUSSpring,1998,1998,3,1660,36.833333,-74.683333,95,10.2,7.6,10.74858526,7.6,centropristis striata_Atl,5405,0.3
1270978,199802-044-1630,NEFSC_NEUSSpring,1998,1998,3,1630,35.966667,-74.816667,122,13.7,7.8,12.80858125,7.8,centropristis striata_Atl,5405,1.2
1270996,199802-045-1620,NEFSC_NEUSSpring,1998,1998,3,1620,35.816667,-74.933333,66,13.8,8.4,12.80858125,8.4,centropristis striata_Atl,5405,0.5
1271049,199802-052-8510,NEFSC_NEUSSpring,1998,1998,3,8510,35.083333,-75.266667,69,9.3,8.9,11.73630771,8.9,centropristis striata_Atl,5405,0.3
1271547,199802-095-3250,NEFSC_NEUSSpring,1998,1998,3,3250,38.6,-74.95,17,6.5,6.6,5.62124307,6.6,centropristis striata_Atl,5405,0
1271567,199802-096-3240,NEFSC_NEUSSpring,1998,1998,3,3240,38.583333,-75.033333,12,7,7,4.17756176,7,centropristis striata_Atl,5405,0
1274916,1998021,SCDNR_SEUSSpring,1998,1998,4,51,33.4665,-79.056,7,16.16,16.2,NA,16.2,centropristis striata_Atl,5405,0.020793797
1274985,1998029,SCDNR_SEUSSpring,1998,1998,4,57,33.86,-77.9285,8,15.88,16.17,NA,16.17,centropristis striata_Atl,5405,0.009958074
1275043,1998033,SCDNR_SEUSSpring,1998,1998,4,59,34.044,-77.864,10,15.47,16.54,NA,16.54,centropristis striata_Atl,5405,0.061804385
1275065,1998035,SCDNR_SEUSSpring,1998,1998,4,59,34.195,-77.79,9,14.78,15.76,NA,15.76,centropristis striata_Atl,5405,0.010733069
1275096,1998037,SCDNR_SEUSSpring,1998,1998,4,55,33.78,-77.9765,9,16.32,16.67,NA,16.67,centropristis striata_Atl,5405,0.016086841
1275331,199804-023-1650,NEFSC_NEUSFall,1998,1998,9,1650,37.516667,-74.933333,34,15.4,22.9,22.77282512,22.9,centropristis striata_Atl,5405,0.2
1275502,199804-036-3430,NEFSC_NEUSFall,1998,1998,9,3430,35.333333,-75.433333,16,23.4,23.6,24.71467675,23.6,centropristis striata_Atl,5405,0
1275532,199804-038-3430,NEFSC_NEUSFall,1998,1998,9,3430,35.65,-75.416667,19,23.6,23.9,24.71467675,23.9,centropristis striata_Atl,5405,0.4
1275571,199804-039-3440,NEFSC_NEUSFall,1998,1998,9,3440,35.65,-75.283333,24,23.4,24.1,24.71467675,24.1,centropristis striata_Atl,5405,0
1275596,199804-040-3400,NEFSC_NEUSFall,1998,1998,9,3400,35.916667,-75.516667,20,23.3,23.7,24.71467675,23.7,centropristis striata_Atl,5405,0.1
1275722,199804-046-1650,NEFSC_NEUSFall,1998,1998,9,1650,36.516667,-75.483333,26,22.8,23.5,23.38086909,23.5,centropristis striata_Atl,5405,0.1
1275737,199804-047-3410,NEFSC_NEUSFall,1998,1998,9,3410,36.483333,-75.683333,20,23.6,24.1,23.38086909,24.1,centropristis striata_Atl,5405,0.9
1275757,199804-048-3370,NEFSC_NEUSFall,1998,1998,9,3370,36.533333,-75.783333,18,23.6,24.4,23.38086909,24.4,centropristis striata_Atl,5405,0.1
1275778,199804-049-3380,NEFSC_NEUSFall,1998,1998,9,3380,36.7,-75.75,15,23.8,24.1,23.38086909,24.1,centropristis striata_Atl,5405,0
1275800,199804-050-1650,NEFSC_NEUSFall,1998,1998,9,1650,36.883333,-75.383333,28,20.5,23.2,23.38086909,23.2,centropristis striata_Atl,5405,4.5
1275814,199804-051-3380,NEFSC_NEUSFall,1998,1998,9,3380,36.983333,-75.65,20,22.8,23.6,23.38086909,23.6,centropristis striata_Atl,5405,0.9
1275870,199804-053-3360,NEFSC_NEUSFall,1998,1998,9,3360,37.116667,-75.783333,11,23.5,23.7,22.17707246,23.7,centropristis striata_Atl,5405,0.1
1275913,199804-056-3350,NEFSC_NEUSFall,1998,1998,9,3350,37.25,-75.583333,19,NA,NA,22.17707246,22.17707246,centropristis striata_Atl,5405,0.1
1275929,199804-057-3340,NEFSC_NEUSFall,1998,1998,9,3340,37.316667,-75.6,15,NA,NA,22.17707246,22.17707246,centropristis striata_Atl,5405,0
1275947,199804-058-3350,NEFSC_NEUSFall,1998,1998,9,3350,37.4,-75.45,23,21.5,23.7,22.17707246,23.7,centropristis striata_Atl,5405,3
1276118,199804-066-3290,NEFSC_NEUSFall,1998,1998,9,3290,38.116667,-74.983333,19,20.5,22.7,21.73451174,22.7,centropristis striata_Atl,5405,0.4
1276142,199804-067-3280,NEFSC_NEUSFall,1998,1998,9,3280,38.2,-75.05,18,23,23,21.26076281,23,centropristis striata_Atl,5405,0.4
1276154,199804-068-3280,NEFSC_NEUSFall,1998,1998,9,3280,38.316667,-75,20,22.7,22.7,21.73451174,22.7,centropristis striata_Atl,5405,0.1
1276218,199804-072-3250,NEFSC_NEUSFall,1998,1998,9,3250,38.6,-75,15,22,22.7,21.73451174,22.7,centropristis striata_Atl,5405,0.3
1276257,199804-074-3260,NEFSC_NEUSFall,1998,1998,9,3260,38.716667,-74.833333,17,20.1,22.4,21.73451174,22.4,centropristis striata_Atl,5405,0.2
1276295,199804-076-3240,NEFSC_NEUSFall,1998,1998,9,3240,38.833333,-74.933333,11,22,22,21.73451174,22,centropristis striata_Atl,5405,0.4
1276321,199804-078-3220,NEFSC_NEUSFall,1998,1998,9,3220,38.933333,-74.716667,14,20.3,21,21.73451174,21,centropristis striata_Atl,5405,0.2
1276337,199804-079-1690,NEFSC_NEUSFall,1998,1998,9,1690,38.95,-74.516667,24,16.4,21.6,21.73451174,21.6,centropristis striata_Atl,5405,0
1276349,199804-080-3220,NEFSC_NEUSFall,1998,1998,9,3220,39.016667,-74.65,15,21.2,21.2,21.07860789,21.2,centropristis striata_Atl,5405,3.5
1276374,199804-082-3230,NEFSC_NEUSFall,1998,1998,9,3230,39.15,-74.3,21,20.3,21.6,21.07860789,21.6,centropristis striata_Atl,5405,0
1276420,199804-088-3170,NEFSC_NEUSFall,1998,1998,9,3170,39.733333,-73.933333,23,14.5,21.4,21.06487456,21.4,centropristis striata_Atl,5405,0
1276430,199804-089-3160,NEFSC_NEUSFall,1998,1998,9,3160,39.733333,-74.066667,12,20.7,20.8,21.07860789,20.8,centropristis striata_Atl,5405,0.8
1276449,199804-090-3160,NEFSC_NEUSFall,1998,1998,9,3160,39.866667,-74.05,18,21,21,21.07860789,21,centropristis striata_Atl,5405,0.2
1276470,199804-091-3150,NEFSC_NEUSFall,1998,1998,9,3150,40.033333,-74.033333,15,21.1,21.1,20.34742655,21.1,centropristis striata_Atl,5405,0.2
1276491,199804-093-1730,NEFSC_NEUSFall,1998,1998,9,1730,39.766667,-73.65,33,11.9,21.2,21.06487456,21.2,centropristis striata_Atl,5405,0
1276663,199804-111-1050,NEFSC_NEUSFall,1998,1998,10,1050,41.3,-71.05,39,12.7,15.4,14.56155603,15.4,centropristis striata_Atl,5405,0
1276665,199804-112-3450,NEFSC_NEUSFall,1998,1998,10,3450,41.4,-71.15,23,14.5,15.7,14.56155603,15.7,centropristis striata_Atl,5405,0.5
1276702,199804-113-3450,NEFSC_NEUSFall,1998,1998,10,3450,41.4,-71.333333,30,13.3,16.5,14.56155603,16.5,centropristis striata_Atl,5405,0
1276711,199804-114-1050,NEFSC_NEUSFall,1998,1998,10,1050,41.15,-71.166667,35,12.2,16.4,14.56155603,16.4,centropristis striata_Atl,5405,0
1276889,199804-128-1010,NEFSC_NEUSFall,1998,1998,10,1010,40.733333,-72.55,31,12.6,16.5,15.76411389,16.5,centropristis striata_Atl,5405,0
1276908,199804-129-3080,NEFSC_NEUSFall,1998,1998,10,3080,40.766667,-72.6,22,15.1,15.1,15.76411389,15.1,centropristis striata_Atl,5405,0
1276928,199804-130-3060,NEFSC_NEUSFall,1998,1998,10,3060,40.783333,-72.65,12,15.3,15.3,15.76411389,15.3,centropristis striata_Atl,5405,1
1277026,199804-138-3100,NEFSC_NEUSFall,1998,1998,10,3100,40.516667,-73.666667,18,15.5,16.2,15.93878014,16.2,centropristis striata_Atl,5405,0
1277035,199804-139-3140,NEFSC_NEUSFall,1998,1998,10,3140,40.483333,-73.766667,26,11.9,17.7,15.93878014,17.7,centropristis striata_Atl,5405,0
1277046,199804-140-3130,NEFSC_NEUSFall,1998,1998,10,3130,40.416667,-73.916667,17,15.3,15.9,15.93878014,15.9,centropristis striata_Atl,5405,0.6
1277085,199804-142-3130,NEFSC_NEUSFall,1998,1998,10,3130,40.233333,-73.933333,18,18.4,18.4,15.93878014,18.4,centropristis striata_Atl,5405,0.5
1277304,199804-161-1090,NEFSC_NEUSFall,1998,1998,10,1090,40.85,-70.316667,43,13.7,15.5,15.91655065,15.5,centropristis striata_Atl,5405,0
1277323,199804-162-1090,NEFSC_NEUSFall,1998,1998,10,1090,40.866667,-70.216667,35,14.5,15.1,15.91655065,15.1,centropristis striata_Atl,5405,0
1277955,199804-214-3550,NEFSC_NEUSFall,1998,1998,10,3550,41.683333,-69.85,26,NA,NA,13.55690402,13.55690402,centropristis striata_Atl,5405,0
1277973,199804-215-3560,NEFSC_NEUSFall,1998,1998,10,3560,41.933333,-69.95,26,11.4,12.4,13.55690402,12.4,centropristis striata_Atl,5405,0.3
1279141,199804-306-3580,NEFSC_NEUSFall,1998,1998,11,3580,41.816667,-70.233333,18,11.4,11.4,10.00838028,11.4,centropristis striata_Atl,5405,1.1
1279976,1998053,SCDNR_SEUSSpring,1998,1998,4,32,30.4855,-81.3255,16,18.28,20.21,NA,20.21,centropristis striata_Atl,5405,0.003252773
1280171,1998067,SCDNR_SEUSSpring,1998,1998,4,26,29.293,-81.026,13,20.83,21.49,NA,21.49,centropristis striata_Atl,5405,0.004536208
1280821,1998115,SCDNR_SEUSSpring,1998,1998,4,37,31.4625,-81.088,11,19.74,19.92,NA,19.92,centropristis striata_Atl,5405,0.01318232
1281177,1998149,SCDNR_SEUSSpring,1998,1998,5,51,33.6155,-78.935,8,19.09,19.53,NA,19.53,centropristis striata_Atl,5405,0.068405114
1281211,1998151,SCDNR_SEUSSpring,1998,1998,5,53,33.789,-78.6895,7,19.15,19.63,NA,19.63,centropristis striata_Atl,5405,0.042337442
1281790,1998211,SCDNR_SEUSSummer,1998,1998,7,61,34.378,-77.6035,9,27.32,27.53,NA,27.53,centropristis striata_Atl,5405,0.217884347
1281825,1998213,SCDNR_SEUSSummer,1998,1998,7,59,34.2635,-77.7355,9,27.26,27.3,NA,27.3,centropristis striata_Atl,5405,0.065109421
1281845,1998215,SCDNR_SEUSSummer,1998,1998,7,59,34.1945,-77.793,9,27.36,27.36,NA,27.36,centropristis striata_Atl,5405,0.042263998
1281879,1998217,SCDNR_SEUSSummer,1998,1998,7,57,33.9125,-77.9175,9,26.88,26.88,NA,26.88,centropristis striata_Atl,5405,0.076791246
1281921,1998219,SCDNR_SEUSSummer,1998,1998,7,57,33.7945,-77.926,8,26.7,26.9,NA,26.9,centropristis striata_Atl,5405,0.122809983
1281949,1998221,SCDNR_SEUSSummer,1998,1998,7,57,33.744,-77.907,9,26.88,27.14,NA,27.14,centropristis striata_Atl,5405,0.019279028
1282238,1998239,SCDNR_SEUSSummer,1998,1998,7,53,33.7905,-78.6885,9,27.93,27.98,NA,27.98,centropristis striata_Atl,5405,0.381732955
1282260,1998241,SCDNR_SEUSSummer,1998,1998,7,51,33.6165,-78.935,9,28.18,28.36,NA,28.36,centropristis striata_Atl,5405,0.070089851
1282327,1998247,SCDNR_SEUSSummer,1998,1998,7,51,33.4145,-79.0965,8,28.12,28.15,NA,28.15,centropristis striata_Atl,5405,0.670477028
1282579,1998261,SCDNR_SEUSSummer,1998,1998,7,39,31.9705,-80.7605,9,28.95,28.96,NA,28.96,centropristis striata_Atl,5405,0.182379446
1283738,1998345,SCDNR_SEUSSummer,1998,1998,7,65,34.8625,-76.2885,9,25.87,27.26,NA,27.26,centropristis striata_Atl,5405,0.03495453
1284156,1998379,SCDNR_SEUSFall,1998,1998,10,51,33.298,-79.1295,10,25.57,25.56,NA,25.56,centropristis striata_Atl,5405,0.007326795
1284342,1998391,SCDNR_SEUSFall,1998,1998,10,59,34.1945,-77.793,9,24.33,24.32,NA,24.32,centropristis striata_Atl,5405,0.059552569
1284398,1998395,SCDNR_SEUSFall,1998,1998,10,60,34.259,-77.5595,18,24.76,24.79,NA,24.79,centropristis striata_Atl,5405,0.049658054
1284433,1998399,SCDNR_SEUSFall,1998,1998,10,62,34.3615,-77.433,16,24.7,24.92,NA,24.92,centropristis striata_Atl,5405,0.231149062
1284945,1998433,SCDNR_SEUSFall,1998,1998,10,57,33.795,-77.9255,8,23.9,23.9,NA,23.9,centropristis striata_Atl,5405,0.062979363
1284969,1998435,SCDNR_SEUSFall,1998,1998,10,57,33.743,-77.907,9,24.06,24.06,NA,24.06,centropristis striata_Atl,5405,0.033276221
1285179,1998453,SCDNR_SEUSFall,1998,1998,10,55,33.9,-78.208,8,23.53,23.65,NA,23.65,centropristis striata_Atl,5405,0.004705778
1285366,1998463,SCDNR_SEUSFall,1998,1998,10,53,33.7895,-78.688,9,23.2,23.27,NA,23.27,centropristis striata_Atl,5405,0.006926321
1285475,1998471,SCDNR_SEUSFall,1998,1998,10,51,33.4145,-79.094,9,22.69,22.68,NA,22.68,centropristis striata_Atl,5405,1.316882468
1286568,1999013,SCDNR_SEUSSpring,1999,1999,4,51,33.488,-79.063,8,18.17,18.29,NA,18.29,centropristis striata_Atl,5405,0.056665592
1286591,1999015,SCDNR_SEUSSpring,1999,1999,4,51,33.615,-78.9355,9,17.69,18.44,NA,18.44,centropristis striata_Atl,5405,0.241843624
1286618,1999017,SCDNR_SEUSSpring,1999,1999,4,57,33.9105,-77.918,9,16.78,16.53,NA,16.53,centropristis striata_Atl,5405,0.049045787
1286644,1999019,SCDNR_SEUSSpring,1999,1999,4,57,33.793,-77.926,8,16.93,16.93,NA,16.93,centropristis striata_Atl,5405,0.067360779
1286669,199902-002-1020,NEFSC_NEUSSpring,1999,1999,3,1020,39.264667,-72.748833,98,12.7,8.8,6.293292709,8.8,centropristis striata_Atl,5405,0.1
1286698,199902-003-1740,NEFSC_NEUSSpring,1999,1999,3,1740,39.260833,-72.873,80,11.9,7.7,6.293292709,7.7,centropristis striata_Atl,5405,0.2
1286741,199902-006-1740,NEFSC_NEUSSpring,1999,1999,3,1740,38.929333,-73.158833,80,12.5,7.7,7.064391537,7.7,centropristis striata_Atl,5405,0.7
1286750,199902-007-1740,NEFSC_NEUSSpring,1999,1999,3,1740,38.6855,-73.369,77,12.1,9.8,7.064391537,9.8,centropristis striata_Atl,5405,1
1286788,199902-011-1700,NEFSC_NEUSSpring,1999,1999,3,1700,38.146833,-74.014333,67,12.6,8.4,5.390951437,8.4,centropristis striata_Atl,5405,0.7
1286799,199902-012-1700,NEFSC_NEUSSpring,1999,1999,3,1700,38.138167,-74.138333,69,11.1,8,5.390951437,8,centropristis striata_Atl,5405,1.7
1286951,199902-026-1700,NEFSC_NEUSSpring,1999,1999,3,1700,37.7705,-74.5805,56,13.3,8,8.151278521,8,centropristis striata_Atl,5405,0.1
1286992,199902-029-1660,NEFSC_NEUSSpring,1999,1999,3,1660,37.353,-74.545167,98,13.9,10.9,8.151278521,10.9,centropristis striata_Atl,5405,1.6
1287013,199902-030-1670,NEFSC_NEUSSpring,1999,1999,3,1670,37.241833,-74.5515,115,13.9,13.5,8.151278521,13.5,centropristis striata_Atl,5405,0.2
1287024,199902-031-1660,NEFSC_NEUSSpring,1999,1999,3,1660,37.062833,-74.789167,64,13.6,10.9,8.151278521,10.9,centropristis striata_Atl,5405,4.9
1287038,199902-032-1670,NEFSC_NEUSSpring,1999,1999,3,1670,36.851667,-74.659833,152,NA,NA,11.12209893,11.12209893,centropristis striata_Atl,5405,0.7
1287088,199902-036-1610,NEFSC_NEUSSpring,1999,1999,3,1610,36.189167,-75.100833,39,13.4,13.1,9.710433267,13.1,centropristis striata_Atl,5405,22.1
1287402,199902-065-3380,NEFSC_NEUSSpring,1999,1999,3,3380,36.521667,-75.679667,23,6.6,6.6,9.710433267,6.6,centropristis striata_Atl,5405,0
1287499,199902-078-3320,NEFSC_NEUSSpring,1999,1999,3,3320,37.73,-75.209,24,5.6,5.6,6.427679139,5.6,centropristis striata_Atl,5405,0
1287595,199902-090-3280,NEFSC_NEUSSpring,1999,1999,3,3280,38.0055,-75.230333,12,5.1,5.1,3.605449227,5.1,centropristis striata_Atl,5405,0
1287780,199902-110-1020,NEFSC_NEUSSpring,1999,1999,3,1020,39.6845,-72.750167,68,10.2,6.6,6.293292709,6.6,centropristis striata_Atl,5405,2
1287855,199902-116-3150,NEFSC_NEUSSpring,1999,1999,3,3150,39.818,-74.070833,11,5.3,5.3,3.705831288,5.3,centropristis striata_Atl,5405,0
1287883,199902-119-3120,NEFSC_NEUSSpring,1999,1999,3,3120,40.261167,-73.977833,13,5.1,5.1,4.82521292,5.1,centropristis striata_Atl,5405,0
1288259,199902-143-1060,NEFSC_NEUSSpring,1999,1999,3,1060,40.057667,-71.5925,90,12.5,5.9,5.420626805,5.9,centropristis striata_Atl,5405,1.4
1288400,199902-151-3040,NEFSC_NEUSSpring,1999,1999,3,3040,40.977667,-72.010667,19,5.6,5.7,4.958827848,5.7,centropristis striata_Atl,5405,0
1288596,199902-165-1060,NEFSC_NEUSSpring,1999,1999,3,1060,40.6485,-71.468,61,4.7,5.3,5.420626805,5.3,centropristis striata_Atl,5405,0
1290641,1999021,SCDNR_SEUSSpring,1999,1999,4,57,33.7415,-77.9085,9,16.96,17.09,NA,17.09,centropristis striata_Atl,5405,0.004511143
1290830,1999043,SCDNR_SEUSSpring,1999,1999,4,53,33.789,-78.69,10,17.05,17.02,NA,17.02,centropristis striata_Atl,5405,0.094808523
1290870,1999045,SCDNR_SEUSSpring,1999,1999,4,53,33.7955,-78.6565,9,17.06,17.18,NA,17.18,centropristis striata_Atl,5405,0.020911177
1291380,199908-012-1690,NEFSC_NEUSFall,1999,1999,9,1690,38.031,-74.336,54,15.1,21.5,21.46036561,21.5,centropristis striata_Atl,5405,0.3
1291412,199908-015-1700,NEFSC_NEUSFall,1999,1999,9,1700,37.855167,-74.444667,57,14.8,21.4,22.61110198,21.4,centropristis striata_Atl,5405,0.2
1291421,199908-016-1690,NEFSC_NEUSFall,1999,1999,9,1690,37.778,-74.662667,49,17.7,21.9,22.61110198,21.9,centropristis striata_Atl,5405,0.1
1291435,199908-017-1650,NEFSC_NEUSFall,1999,1999,9,1650,37.734667,-74.712667,48,17.6,22.1,22.61110198,22.1,centropristis striata_Atl,5405,0.3
1291499,199908-022-1670,NEFSC_NEUSFall,1999,1999,9,1670,37.11,-74.719167,153,14.4,24.1,22.61110198,24.1,centropristis striata_Atl,5405,0.6
1291523,199908-024-1660,NEFSC_NEUSFall,1999,1999,9,1660,36.769833,-74.764667,68,16.8,24.3,23.71892652,24.3,centropristis striata_Atl,5405,0.2
1291574,199908-030-1620,NEFSC_NEUSFall,1999,1999,9,1620,35.979167,-74.86,102,14.9,22.4,24.53353107,22.4,centropristis striata_Atl,5405,0.1
1291614,199908-032-3440,NEFSC_NEUSFall,1999,1999,9,3440,35.443,-75.3405,23,23.1,22.8,24.22596624,22.8,centropristis striata_Atl,5405,0
1291680,199908-034-3430,NEFSC_NEUSFall,1999,1999,9,3430,35.276833,-75.431833,18,23.4,22.8,24.22596624,22.8,centropristis striata_Atl,5405,0
1291796,199908-039-7510,NEFSC_NEUSFall,1999,1999,9,7510,35.144833,-75.773,17,24.8,22.3,24.22596624,22.3,centropristis striata_Atl,5405,0
1291807,199908-040-7520,NEFSC_NEUSFall,1999,1999,9,7520,35.102333,-75.637167,21,24.9,23.6,24.22596624,23.6,centropristis striata_Atl,5405,0
1291987,199908-047-3410,NEFSC_NEUSFall,1999,1999,9,3410,36.356333,-75.677167,21,22.4,22.3,23.27969138,22.3,centropristis striata_Atl,5405,0.4
1292063,199908-050-3380,NEFSC_NEUSFall,1999,1999,9,3380,36.5685,-75.638833,21,22.3,22,23.27969138,22,centropristis striata_Atl,5405,0
1292102,199908-052-1650,NEFSC_NEUSFall,1999,1999,9,1650,36.681167,-75.644667,20,22.2,22.1,23.27969138,22.1,centropristis striata_Atl,5405,0.2
1292236,199908-059-3350,NEFSC_NEUSFall,1999,1999,9,3350,37.306333,-75.515333,19,21.8,22.7,22.08485698,22.7,centropristis striata_Atl,5405,1.6
1292443,199908-071-3290,NEFSC_NEUSFall,1999,1999,9,3290,38.107667,-74.9305,22,21.6,21.8,21.46036561,21.8,centropristis striata_Atl,5405,0
1292468,199908-072-1690,NEFSC_NEUSFall,1999,1999,9,1690,38.104833,-74.744667,25,21.2,21.7,21.46036561,21.7,centropristis striata_Atl,5405,0
1292489,199908-073-3290,NEFSC_NEUSFall,1999,1999,9,3290,38.225667,-74.917167,20,21.5,21.6,21.46036561,21.6,centropristis striata_Atl,5405,0.8
1292661,199908-082-3250,NEFSC_NEUSFall,1999,1999,9,3250,38.836167,-74.820667,14,21.2,21.3,21.46036561,21.3,centropristis striata_Atl,5405,0.2
1292687,199908-083-3220,NEFSC_NEUSFall,1999,1999,9,3220,38.978,-74.737333,15,21,21,21.46036561,21,centropristis striata_Atl,5405,0.1
1292725,199908-085-1690,NEFSC_NEUSFall,1999,1999,9,1690,38.855333,-74.545,24,20.8,21.4,21.46036561,21.4,centropristis striata_Atl,5405,0.4
1292739,199908-086-1690,NEFSC_NEUSFall,1999,1999,9,1690,38.8955,-74.3195,34,16.6,21.2,21.46036561,21.2,centropristis striata_Atl,5405,0.9
1292748,199908-087-1730,NEFSC_NEUSFall,1999,1999,9,1730,38.9765,-74.277,30,19.2,21.1,21.46036561,21.1,centropristis striata_Atl,5405,0
1292753,199908-088-3230,NEFSC_NEUSFall,1999,1999,9,3230,39.1055,-74.4175,21,19.7,21,20.63911167,21,centropristis striata_Atl,5405,1.2
1292913,199908-103-3450,NEFSC_NEUSFall,1999,1999,10,3450,41.396,-71.015167,21,18.3,18.3,15.73295634,18.3,centropristis striata_Atl,5405,0
1292921,199908-104-3450,NEFSC_NEUSFall,1999,1999,10,3450,41.403833,-71.279333,27,18.5,18.5,15.73295634,18.5,centropristis striata_Atl,5405,0
1292955,199908-106-1050,NEFSC_NEUSFall,1999,1999,10,1050,41.1075,-71.073667,36,NA,NA,15.73295634,15.73295634,centropristis striata_Atl,5405,0.2
