"","haulid","region","year","yearsurv","month","stratum","lat","lon","depth","bottemp","surftemp_orig","adjSST","surftemp","sppocean","Freq","wtcpue"
"2165831","NED2000966-056","DFO_ScotianShelfSpring",2000,2000,3,"402",44.9333333333333,-58.8333333333333,108.5,3.13,0.29,1.71862817861299,0.29,"echinarachnius parma_Atl",1128,0.072115385
"2165877","NED2000966-059","DFO_ScotianShelfSpring",2000,2000,3,"402",44.7666666666667,-59.5,50.5,4.11,1.12,1.57976086100638,1.12,"echinarachnius parma_Atl",1128,0.08
"2165897","NED2000966-060","DFO_ScotianShelfSpring",2000,2000,3,"402",44.6666666666667,-59.9166666666667,49,3.59,2.34,1.57976086100638,2.34,"echinarachnius parma_Atl",1128,0.149861878
"2165909","NED2000966-061","DFO_ScotianShelfSpring",2000,2000,3,"406",44.5166666666667,-60.05,60,5.19,2.24,1.46487227858175,2.24,"echinarachnius parma_Atl",1128,0.062845304
"2165923","NED2000966-062","DFO_ScotianShelfSpring",2000,2000,3,"406",44.1333333333333,-60.2,48,5.26,2.64,1.46487227858175,2.64,"echinarachnius parma_Atl",1128,0.31
"2165944","NED2000966-063","DFO_ScotianShelfSpring",2000,2000,3,"407",44.3166666666667,-60.5833333333333,74.5,5.72,2.5,1.46487227858175,2.5,"echinarachnius parma_Atl",1128,0.148305085
"2165961","NED2000966-065","DFO_ScotianShelfSpring",2000,2000,3,"408",43.9666666666667,-61.4666666666667,39,4.81,4.38,3.94612694676612,4.38,"echinarachnius parma_Atl",1128,0.816340782
"2165978","NED2000966-066","DFO_ScotianShelfSpring",2000,2000,3,"410",43.7666666666667,-62.1666666666667,69.5,10.17,4.55,3.58675895484867,4.55,"echinarachnius parma_Atl",1128,0.278409091
"2166110","NED2000966-079","DFO_ScotianShelfSpring",2000,2000,3,"408",43.5333333333333,-61.55,35.5,3.56,3.53,3.94612694676612,3.53,"echinarachnius parma_Atl",1128,0.090846995
"2166122","NED2000966-080","DFO_ScotianShelfSpring",2000,2000,3,"408",43.6166666666667,-61.55,32.5,3.71,3.46,3.94612694676612,3.46,"echinarachnius parma_Atl",1128,0.631944444
"2166125","NED2000966-081","DFO_ScotianShelfSpring",2000,2000,3,"408",43.7833333333333,-61.75,42.5,7.19,3.59,3.94612694676612,3.59,"echinarachnius parma_Atl",1128,0.118382353
"2166146","NED2000966-083","DFO_ScotianShelfSpring",2000,2000,3,"408",43.9166666666667,-61.2666666666667,32.5,4.91,4.83,3.94612694676612,4.83,"echinarachnius parma_Atl",1128,0.422058824
"2166163","NED2000966-084","DFO_ScotianShelfSpring",2000,2000,3,"408",43.9833333333333,-61.0166666666667,27,NA,3.98,3.94612694676612,3.98,"echinarachnius parma_Atl",1128,0
"2166171","NED2000966-085","DFO_ScotianShelfSpring",2000,2000,3,"409",43.8,-61,26.5,3.57,3.45,4.23239693713579,3.45,"echinarachnius parma_Atl",1128,0.07
"2166183","NED2000966-087","DFO_ScotianShelfSpring",2000,2000,3,"409",43.65,-61.2666666666667,25.5,3.76,3.56,3.94612694676612,3.56,"echinarachnius parma_Atl",1128,0.213778409
"2166192","NED2000966-088","DFO_ScotianShelfSpring",2000,2000,3,"409",43.45,-61.25,38,4.07,2.77,3.94612694676612,2.77,"echinarachnius parma_Atl",1128,0.225
"2166195","NED2000966-089","DFO_ScotianShelfSpring",2000,2000,3,"409",43.4333333333333,-61.1,38,3.6,3.05,3.94612694676612,3.05,"echinarachnius parma_Atl",1128,0.069602273
"2166212","NED2000966-090","DFO_ScotianShelfSpring",2000,2000,3,"411",43.2666666666667,-61.0166666666667,110,10.61,4.38,3.94612694676612,4.38,"echinarachnius parma_Atl",1128,0.082840237
"2166238","NED2000966-093","DFO_ScotianShelfSpring",2000,2000,3,"408",43.3666666666667,-60.8666666666667,53,8.31,3.28,4.23239693713579,3.28,"echinarachnius parma_Atl",1128,0.02
"2166251","NED2000966-094","DFO_ScotianShelfSpring",2000,2000,3,"409",43.5333333333333,-60.9333333333333,35.5,2.85,2.72,4.23239693713579,2.72,"echinarachnius parma_Atl",1128,0.271892655
"2166267","NED2000966-095","DFO_ScotianShelfSpring",2000,2000,3,"409",43.6333333333333,-60.8166666666667,36,2.83,2.78,4.23239693713579,2.78,"echinarachnius parma_Atl",1128,0.471153846
"2166290","NED2000966-096","DFO_ScotianShelfSpring",2000,2000,3,"409",43.7,-60.8166666666667,24,3.24,3.21,4.23239693713579,3.21,"echinarachnius parma_Atl",1128,0.091346154
"2166294","NED2000966-097","DFO_ScotianShelfSpring",2000,2000,3,"409",43.6833333333333,-60.6333333333333,32,2.79,2.78,4.23239693713579,2.78,"echinarachnius parma_Atl",1128,0.56
"2166307","NED2000966-098","DFO_ScotianShelfSpring",2000,2000,3,"409",43.7,-60.5333333333333,30.5,2.81,2.78,4.23239693713579,2.78,"echinarachnius parma_Atl",1128,0.735795455
"2166315","NED2000966-099","DFO_ScotianShelfSpring",2000,2000,3,"409",43.6,-60.55,36,2.95,2.42,4.23239693713579,2.42,"echinarachnius parma_Atl",1128,0.442528736
"2166318","NED2000966-100","DFO_ScotianShelfSpring",2000,2000,3,"409",43.55,-60.4666666666667,38.5,3.2,2.21,4.23239693713579,2.21,"echinarachnius parma_Atl",1128,0.271551724
"2166329","NED2000966-101","DFO_ScotianShelfSpring",2000,2000,3,"408",43.5,-60.15,78,8.38,2.26,4.23239693713579,2.26,"echinarachnius parma_Atl",1128,0.101156069
"2166349","NED2000966-102","DFO_ScotianShelfSpring",2000,2000,3,"411",43.55,-59.9333333333333,130.5,6.81,2.44,4.44635745464965,2.44,"echinarachnius parma_Atl",1128,0.019337017
"2166356","NED2000966-103","DFO_ScotianShelfSpring",2000,2000,3,"409",43.75,-60.0833333333333,29,2.88,2.96,4.23239693713579,2.96,"echinarachnius parma_Atl",1128,1.438888889
"2166368","NED2000966-104","DFO_ScotianShelfSpring",2000,2000,3,"409",43.8,-59.8666666666667,26.5,2.84,2.79,4.44635745464965,2.79,"echinarachnius parma_Atl",1128,2.6
"2166379","NED2000966-105","DFO_ScotianShelfSpring",2000,2000,3,"409",43.8,-59.6333333333333,28,2.59,2.59,4.44635745464965,2.59,"echinarachnius parma_Atl",1128,1.923976608
"2166391","NED2000966-106","DFO_ScotianShelfSpring",2000,2000,3,"411",43.6,-59.7333333333333,124,6.7,2.03,4.44635745464965,2.03,"echinarachnius parma_Atl",1128,0.055316092
"2166493","NED2000966-112","DFO_ScotianShelfSpring",2000,2000,3,"403",44.3,-58.9666666666667,50.5,5.56,1.95,1.71862817861299,1.95,"echinarachnius parma_Atl",1128,1.120786517
"2166505","NED2000966-113","DFO_ScotianShelfSpring",2000,2000,3,"405",44.3666666666667,-59.15,83,5.5,2.03,1.57976086100638,2.03,"echinarachnius parma_Atl",1128,0.009887006
"2166545","NED2000966-115","DFO_ScotianShelfSpring",2000,2000,3,"405",44.3833333333333,-59.5166666666667,85,5.54,1.92,1.57976086100638,1.92,"echinarachnius parma_Atl",1128,0.004943503
"2166552","NED2000966-116","DFO_ScotianShelfSpring",2000,2000,3,"403",44.4333333333333,-59.6,40,1.96,1.89,1.57976086100638,1.89,"echinarachnius parma_Atl",1128,0.583333333
"2166574","NED2000966-117","DFO_ScotianShelfSpring",2000,2000,3,"405",44.3166666666667,-59.55,76.5,4.74,2.09,1.57976086100638,2.09,"echinarachnius parma_Atl",1128,0.11632948
"2166640","NED2000966-121","DFO_ScotianShelfSpring",2000,2000,3,"406",44.1333333333333,-59.5333333333333,40.5,3.25,2.05,1.57976086100638,2.05,"echinarachnius parma_Atl",1128,0.047814208
"2166656","NED2000966-122","DFO_ScotianShelfSpring",2000,2000,3,"406",44.1333333333333,-59.7166666666667,44.5,5.58,1.94,1.57976086100638,1.94,"echinarachnius parma_Atl",1128,1.053977273
"2167738","NED2001004-010","DFO_ScotianShelfSpring",2001,2001,2,"406",45.0666666666667,-60.4,35,-0.01,-1.45,-0.202134143198134,-1.45,"echinarachnius parma_Atl",1128,0.136424731
"2167754","NED2001004-011","DFO_ScotianShelfSpring",2001,2001,3,"407",45.0166666666667,-60.0333333333333,58,1.85,-0.33,-0.666615742367458,-0.33,"echinarachnius parma_Atl",1128,0.22459893
"2167763","NED2001004-012","DFO_ScotianShelfSpring",2001,2001,3,"402",44.9333333333333,-59.8333333333333,106,3.64,0.21,1.07702522674438,0.21,"echinarachnius parma_Atl",1128,0.068055556
"2167793","NED2001004-014","DFO_ScotianShelfSpring",2001,2001,3,"406",44.7333333333333,-60.4166666666667,39,1.3,-0.47,0.252398610341847,-0.47,"echinarachnius parma_Atl",1128,0.108198925
"2167794","NED2001004-015","DFO_ScotianShelfSpring",2001,2001,3,"406",44.6666666666667,-60.3666666666667,49.5,2.73,-0.57,0.252398610341847,-0.57,"echinarachnius parma_Atl",1128,0.015086207
"2167804","NED2001004-016","DFO_ScotianShelfSpring",2001,2001,3,"406",44.55,-60.5666666666667,23,-0.16,-0.15,0.252398610341847,-0.15,"echinarachnius parma_Atl",1128,0.079096045
"2167865","NED2001004-021","DFO_ScotianShelfSpring",2001,2001,3,"401",45.1666666666667,-58.8333333333333,49,1.14,-0.09,0.0367219450779587,-0.09,"echinarachnius parma_Atl",1128,0.038888889
"2167935","NED2001004-027","DFO_ScotianShelfSpring",2001,2001,3,"401",45.05,-59.8166666666667,67.5,3.01,-0.05,-0.288973002598002,-0.05,"echinarachnius parma_Atl",1128,0.07122093
"2167945","NED2001004-028","DFO_ScotianShelfSpring",2001,2001,3,"401",45.2,-59.6,55.5,2.08,-0.5,-0.288973002598002,-0.5,"echinarachnius parma_Atl",1128,0.318641618
"2167963","NED2001004-029","DFO_ScotianShelfSpring",2001,2001,3,"401",45.2833333333333,-59.3666666666667,54.5,1.35,-1.2,-0.288973002598002,-1.2,"echinarachnius parma_Atl",1128,0.24
"2167966","NED2001004-030","DFO_ScotianShelfSpring",2001,2001,3,"402",45.6333333333333,-58.6666666666667,61,1.44,-0.64,0.0367219450779587,-0.64,"echinarachnius parma_Atl",1128,0.3
"2167978","NED2001004-031","DFO_ScotianShelfSpring",2001,2001,3,"401",45.3833333333333,-58.6333333333333,43,0.88,-0.66,0.0367219450779587,-0.66,"echinarachnius parma_Atl",1128,0.028378378
"2167987","NED2001004-032","DFO_ScotianShelfSpring",2001,2001,3,"402",45.5,-58.3,69,1.83,-0.63,0.0367219450779587,-0.63,"echinarachnius parma_Atl",1128,0.072916667
"2168000","NED2001004-033","DFO_ScotianShelfSpring",2001,2001,3,"400",45.5666666666667,-57.8,223.5,5.31,-0.34,0.257546963604643,-0.34,"echinarachnius parma_Atl",1128,0.028532609
"2168017","NED2001004-034","DFO_ScotianShelfSpring",2001,2001,3,"400",45.45,-57.65,242,4.78,-0.58,0.257546963604643,-0.58,"echinarachnius parma_Atl",1128,0.005116959
"2168038","NED2001004-037","DFO_ScotianShelfSpring",2001,2001,3,"402",45.0833333333333,-58.2833333333333,64.5,0.8,-0.33,0.0367219450779587,-0.33,"echinarachnius parma_Atl",1128,0.098262032
"2168045","NED2001004-038","DFO_ScotianShelfSpring",2001,2001,3,"402",45.0166666666667,-58.2666666666667,82,1.31,-0.25,0.0367219450779587,-0.25,"echinarachnius parma_Atl",1128,0.044025157
"2168058","NED2001004-041","DFO_ScotianShelfSpring",2001,2001,3,"403",44.6833333333333,-58.0833333333333,36,0.13,0,1.68221835819252,0,"echinarachnius parma_Atl",1128,0.425141243
"2168074","NED2001004-042","DFO_ScotianShelfSpring",2001,2001,3,"402",44.7833333333333,-57.3166666666667,133.5,6.36,0.65,2.00508366279851,0.65,"echinarachnius parma_Atl",1128,0.20923913
"2168366","NED2001004-071","DFO_ScotianShelfSpring",2001,2001,3,"409",43.5666666666667,-61.2333333333333,32,0.95,0.97,1.66779375435742,0.97,"echinarachnius parma_Atl",1128,0.184722222
"2168369","NED2001004-072","DFO_ScotianShelfSpring",2001,2001,3,"409",43.55,-61.15,36,0.89,1.05,1.66779375435742,1.05,"echinarachnius parma_Atl",1128,0.354046243
"2168371","NED2001004-073","DFO_ScotianShelfSpring",2001,2001,3,"409",43.4166666666667,-61.1166666666667,41.5,0.51,0.65,1.66779375435742,0.65,"echinarachnius parma_Atl",1128,0.02
"2168391","NED2001004-074","DFO_ScotianShelfSpring",2001,2001,3,"411",43.25,-61.0666666666667,122.5,7.79,0.85,1.66779375435742,0.85,"echinarachnius parma_Atl",1128,0.020588235
"2168402","NED2001004-075","DFO_ScotianShelfSpring",2001,2001,3,"409",43.4166666666667,-60.9666666666667,43,0.7,0.43,2.64348690633524,0.43,"echinarachnius parma_Atl",1128,0.030172414
"2168497","NED2001004-084","DFO_ScotianShelfSpring",2001,2001,3,"403",44.45,-59.1,38,0.89,0.17,1.07702522674438,0.17,"echinarachnius parma_Atl",1128,0.086538462
"2168510","NED2001004-085","DFO_ScotianShelfSpring",2001,2001,3,"405",44.3166666666667,-59,84,5.24,0.15,1.68221835819252,0.15,"echinarachnius parma_Atl",1128,0.024441341
"2168516","NED2001004-087","DFO_ScotianShelfSpring",2001,2001,3,"403",44.1833333333333,-58.7833333333333,36.5,0.55,0.23,1.68221835819252,0.23,"echinarachnius parma_Atl",1128,0.093926554
"2168522","NED2001004-088","DFO_ScotianShelfSpring",2001,2001,3,"403",44.3333333333333,-58.5333333333333,34,0.02,0.12,1.68221835819252,0.12,"echinarachnius parma_Atl",1128,0.76754386
"2168531","NED2001004-089","DFO_ScotianShelfSpring",2001,2001,3,"402",44.4166666666667,-57.35,60.5,3.93,0.08,2.00508366279851,0.08,"echinarachnius parma_Atl",1128,0.096036585
"2168575","NED2001004-092","DFO_ScotianShelfSpring",2001,2001,3,"402",44.1166666666667,-58.4666666666667,65,6.24,0.24,1.68221835819252,0.24,"echinarachnius parma_Atl",1128,0.153248588
"2168582","NED2001004-093","DFO_ScotianShelfSpring",2001,2001,3,"404",44,-58.9333333333333,143,6.17,0.34,1.68221835819252,0.34,"echinarachnius parma_Atl",1128,0.030346821
"2169730","NED2001032-095","DFO_ScotianShelfSummer",2001,2001,7,"464",43.6166666666667,-61.55,32,3.79,17.09,15.4401598187829,17.09,"echinarachnius parma_Atl",1128,0.357526882
"2169869","NED2001037-007","DFO_ScotianShelfSummer",2001,2001,7,"458",44.5,-60.9,46,1.63,15.41,14.7072763919891,15.41,"echinarachnius parma_Atl",1128,0.296448087
"2169884","NED2001037-008","DFO_ScotianShelfSummer",2001,2001,7,"458",44.5833333333333,-60.95,44.5,1.72,15.69,14.7072763919891,15.69,"echinarachnius parma_Atl",1128,0.651388889
"2169894","NED2001037-009","DFO_ScotianShelfSummer",2001,2001,7,"458",44.5333333333333,-60.7166666666667,29,2.09,15.56,14.7072763919891,15.56,"echinarachnius parma_Atl",1128,0.467329545
"2169908","NED2001037-010","DFO_ScotianShelfSummer",2001,2001,7,"458",44.4833333333333,-60.65,25,2.79,15.61,14.7072763919891,15.61,"echinarachnius parma_Atl",1128,0.135
"2169913","NED2001037-011","DFO_ScotianShelfSummer",2001,2001,7,"458",44.4166666666667,-60.4166666666667,22.5,3.46,15.5,14.7072763919891,15.5,"echinarachnius parma_Atl",1128,0.405
"2169939","NED2001037-012","DFO_ScotianShelfSummer",2001,2001,7,"459",44.6333333333333,-60.3833333333333,36,1.37,15.62,14.7072763919891,15.62,"echinarachnius parma_Atl",1128,0.07
"2169950","NED2001037-013","DFO_ScotianShelfSummer",2001,2001,7,"458",44.7166666666667,-60.6,26.5,1.39,15.73,14.7072763919891,15.73,"echinarachnius parma_Atl",1128,0.028225806
"2169961","NED2001037-014","DFO_ScotianShelfSummer",2001,2001,7,"458",44.65,-60.7333333333333,29,1.99,15.29,14.7072763919891,15.29,"echinarachnius parma_Atl",1128,0.264864865
"2169976","NED2001037-015","DFO_ScotianShelfSummer",2001,2001,7,"456",44.1,-60.8833333333333,19,8.36,16.27,14.7072763919891,16.27,"echinarachnius parma_Atl",1128,0.060693642
"2170005","NED2001037-019","DFO_ScotianShelfSummer",2001,2001,7,"456",44.0666666666667,-60.4333333333333,26,2.25,13.6,14.7072763919891,13.6,"echinarachnius parma_Atl",1128,0.052309783
"2170115","NED2001037-029","DFO_ScotianShelfSummer",2001,2001,7,"441",46.3666666666667,-59.6,55.5,0.71,17.91,13.7737918418807,17.91,"echinarachnius parma_Atl",1128,0.029661017
"2170350","NED2001037-052","DFO_ScotianShelfSummer",2001,2001,7,"444",45.45,-59.1666666666667,57.5,1.57,15.95,13.7843205956507,15.95,"echinarachnius parma_Atl",1128,0.168079096
"2170370","NED2001037-053","DFO_ScotianShelfSummer",2001,2001,7,"444",45.3666666666667,-59.2333333333333,55,1.25,16.21,13.7843205956507,16.21,"echinarachnius parma_Atl",1128,0.07
"2170386","NED2001037-054","DFO_ScotianShelfSummer",2001,2001,7,"444",45.25,-59.3,59,1.19,15.94,13.7843205956507,15.94,"echinarachnius parma_Atl",1128,0.040229885
"2170394","NED2001037-055","DFO_ScotianShelfSummer",2001,2001,7,"443",45.15,-59.0333333333333,49,1.12,15.76,13.7843205956507,15.76,"echinarachnius parma_Atl",1128,0.063194444
"2170402","NED2001037-056","DFO_ScotianShelfSummer",2001,2001,7,"444",45.0333333333333,-59.0333333333333,58.5,1.33,15.81,13.7843205956507,15.81,"echinarachnius parma_Atl",1128,0.821823204
"2170428","NED2001037-058","DFO_ScotianShelfSummer",2001,2001,7,"444",45.1666666666667,-58.5333333333333,66.5,1.35,15.85,13.2560754822852,15.85,"echinarachnius parma_Atl",1128,0.422752809
"2170433","NED2001037-059","DFO_ScotianShelfSummer",2001,2001,7,"443",45.3166666666667,-58.5333333333333,40,1.27,15.33,13.2560754822852,15.33,"echinarachnius parma_Atl",1128,0.13125
"2170461","NED2001037-062","DFO_ScotianShelfSummer",2001,2001,7,"447",44.9333333333333,-57.7166666666667,28.5,1.99,15.19,13.669849074354,15.19,"echinarachnius parma_Atl",1128,0.034801136
"2170474","NED2001037-063","DFO_ScotianShelfSummer",2001,2001,7,"447",44.8833333333333,-58.0333333333333,34.5,1.54,15.21,13.8689211335101,15.21,"echinarachnius parma_Atl",1128,0.22740113
"2170486","NED2001037-064","DFO_ScotianShelfSummer",2001,2001,7,"447",44.7833333333333,-58.35,43,1.3,15.17,13.8689211335101,15.17,"echinarachnius parma_Atl",1128,0.081395349
"2170497","NED2001037-066","DFO_ScotianShelfSummer",2001,2001,7,"448",44.4666666666667,-58.4333333333333,33.5,2.24,15.44,13.8689211335101,15.44,"echinarachnius parma_Atl",1128,0.055
"2170509","NED2001037-067","DFO_ScotianShelfSummer",2001,2001,7,"447",44.4333333333333,-58.2,32.5,2.44,14.87,13.8689211335101,14.87,"echinarachnius parma_Atl",1128,0.385
"2170522","NED2001037-069","DFO_ScotianShelfSummer",2001,2001,7,"447",44.6666666666667,-57.65,15.5,6.99,14.98,13.669849074354,14.98,"echinarachnius parma_Atl",1128,0.063547486
"2170531","NED2001037-070","DFO_ScotianShelfSummer",2001,2001,7,"449",44.4666666666667,-57.25,75,5.31,15.04,13.669849074354,15.04,"echinarachnius parma_Atl",1128,0.015
"2170558","NED2001037-074","DFO_ScotianShelfSummer",2001,2001,7,"450",44.2333333333333,-58.2666666666667,52.5,3.35,14.89,13.8689211335101,14.89,"echinarachnius parma_Atl",1128,0.053176796
"2170562","NED2001037-075","DFO_ScotianShelfSummer",2001,2001,7,"448",44.2666666666667,-58.3666666666667,33,2.04,15.03,13.8689211335101,15.03,"echinarachnius parma_Atl",1128,0.055
"2170566","NED2001037-076","DFO_ScotianShelfSummer",2001,2001,7,"450",44.0666666666667,-58.55,70,8.26,15.4,13.8689211335101,15.4,"echinarachnius parma_Atl",1128,0.024038462
"2170587","NED2001037-078","DFO_ScotianShelfSummer",2001,2001,7,"450",43.9833333333333,-58.85,77.5,5.82,14.88,15.6474406391972,14.88,"echinarachnius parma_Atl",1128,0.029661017
"2170618","NED2001037-080","DFO_ScotianShelfSummer",2001,2001,7,"448",44.2333333333333,-58.6833333333333,33.5,2.5,15.59,13.8689211335101,15.59,"echinarachnius parma_Atl",1128,0.029166667
"2170629","NED2001037-081","DFO_ScotianShelfSummer",2001,2001,7,"448",44.3333333333333,-58.75,33.5,2.95,15.63,13.8689211335101,15.63,"echinarachnius parma_Atl",1128,0.065
"2170660","NED2001037-083","DFO_ScotianShelfSummer",2001,2001,7,"444",44.75,-59.8333333333333,89,1.59,16.46,14.2506429299834,16.46,"echinarachnius parma_Atl",1128,0.069602273
"2170673","NED2001037-084","DFO_ScotianShelfSummer",2001,2001,7,"445",44.8166666666667,-59.8,122,1.61,16.46,14.2506429299834,16.46,"echinarachnius parma_Atl",1128,0.060693642
"2170699","NED2001037-086","DFO_ScotianShelfSummer",2001,2001,7,"448",44.5,-59.9,34.5,2.71,16.64,14.2506429299834,16.64,"echinarachnius parma_Atl",1128,0.039772727
"2170778","NED2001037-094","DFO_ScotianShelfSummer",2001,2001,7,"455",43.85,-59.9666666666667,21,11.85,14.96,15.7418269956987,14.96,"echinarachnius parma_Atl",1128,0.014344262
"2170868","NED2001037-103","DFO_ScotianShelfSummer",2001,2001,7,"455",43.5166666666667,-61.0166666666667,35.5,2.34,14.87,15.4401598187829,14.87,"echinarachnius parma_Atl",1128,0.034217877
"2170904","NED2001037-107","DFO_ScotianShelfSummer",2001,2001,7,"455",43.7666666666667,-60.6333333333333,24.5,8.28,14.76,15.8346833281771,14.76,"echinarachnius parma_Atl",1128,0.005
"2172000","NED2002003-004","DFO_ScotianShelfSpring",2002,2002,3,"406",44.1666666666667,-61.0333333333333,35.5,2.39,1.98,0.793769810839914,1.98,"echinarachnius parma_Atl",1128,0.054378531
"2172014","NED2002003-005","DFO_ScotianShelfSpring",2002,2002,3,"406",44.2166666666667,-60.7333333333333,36.5,2.3,2.27,1.33068897978301,2.27,"echinarachnius parma_Atl",1128,8.75
"2172028","NED2002003-006","DFO_ScotianShelfSpring",2002,2002,3,"407",44.4,-61.1,48.5,3.69,0.43,0.793769810839914,0.43,"echinarachnius parma_Atl",1128,0.497159091
"2172047","NED2002003-008","DFO_ScotianShelfSpring",2002,2002,3,"406",44.7666666666667,-61.3666666666667,57,2.7,0.29,0.793769810839914,0.29,"echinarachnius parma_Atl",1128,0.188226744
"2172062","NED2002003-009","DFO_ScotianShelfSpring",2002,2002,3,"406",44.7666666666667,-61.1166666666667,43,1.01,0.05,0.793769810839914,0.05,"echinarachnius parma_Atl",1128,1.248595506
"2172074","NED2002003-010","DFO_ScotianShelfSpring",2002,2002,3,"407",44.75,-60.9833333333333,87,2.14,0.09,1.33068897978301,0.09,"echinarachnius parma_Atl",1128,0.084336158
"2172115","NED2002003-013","DFO_ScotianShelfSpring",2002,2002,3,"406",44.7333333333333,-60.4,44,1.66,0.05,1.33068897978301,0.05,"echinarachnius parma_Atl",1128,0.424855491
"2172127","NED2002003-014","DFO_ScotianShelfSpring",2002,2002,3,"407",44.9,-60.3,123.5,1.57,-0.25,1.33068897978301,-0.25,"echinarachnius parma_Atl",1128,0.053472222
"2172149","NED2002003-015","DFO_ScotianShelfSpring",2002,2002,3,"407",45,-60.1666666666667,71,1.91,0.03,-0.0453279028347325,0.03,"echinarachnius parma_Atl",1128,1.556748466
"2172163","NED2002003-016","DFO_ScotianShelfSpring",2002,2002,3,"401",45.05,-59.9,70,2.29,0.88,-0.140318404055719,0.88,"echinarachnius parma_Atl",1128,0.118644068
"2172175","NED2002003-017","DFO_ScotianShelfSpring",2002,2002,3,"401",45.2166666666667,-59.7,50,1.35,0.5,-0.140318404055719,0.5,"echinarachnius parma_Atl",1128,0.918994413
"2172182","NED2002003-018","DFO_ScotianShelfSpring",2002,2002,3,"406",45.4666666666667,-60.1333333333333,96.5,2.08,-0.4,-0.0453279028347325,-0.4,"echinarachnius parma_Atl",1128,0.019886364
"2172202","NED2002003-020","DFO_ScotianShelfSpring",2002,2002,3,"401",45.6,-59.3833333333333,81.5,2.52,-0.09,-0.140318404055719,-0.09,"echinarachnius parma_Atl",1128,0.009887006
"2172222","NED2002003-022","DFO_ScotianShelfSpring",2002,2002,3,"401",45.3333333333333,-59.3,58.5,1.11,0.46,-0.140318404055719,0.46,"echinarachnius parma_Atl",1128,0.578304598
"2172233","NED2002003-023","DFO_ScotianShelfSpring",2002,2002,3,"401",45.0666666666667,-59.2333333333333,61,1.01,0.81,-0.140318404055719,0.81,"echinarachnius parma_Atl",1128,0.208806818
"2172242","NED2002003-024","DFO_ScotianShelfSpring",2002,2002,3,"402",44.9833333333333,-59.2166666666667,43.5,0.91,0.81,1.74984345229129,0.81,"echinarachnius parma_Atl",1128,0.300145349
"2172267","NED2002003-025","DFO_ScotianShelfSpring",2002,2002,3,"402",45,-59,62.5,1.11,0.77,0.226656604061735,0.77,"echinarachnius parma_Atl",1128,0.363764045
"2172268","NED2002003-026","DFO_ScotianShelfSpring",2002,2002,3,"401",45.2333333333333,-59.0333333333333,65,1.8,0.47,-0.140318404055719,0.47,"echinarachnius parma_Atl",1128,0.029661017
"2172284","NED2002003-027","DFO_ScotianShelfSpring",2002,2002,3,"401",45.3166666666667,-58.9833333333333,44.5,0.52,-0.34,0.226656604061735,-0.34,"echinarachnius parma_Atl",1128,0.029329609
"2172295","NED2002003-028","DFO_ScotianShelfSpring",2002,2002,3,"401",45.25,-58.7666666666667,50,1.29,-0.15,0.226656604061735,-0.15,"echinarachnius parma_Atl",1128,1.34
"2172313","NED2002003-029","DFO_ScotianShelfSpring",2002,2002,3,"401",45.4166666666667,-58.6,45.5,1.35,-0.55,0.226656604061735,-0.55,"echinarachnius parma_Atl",1128,0.119318182
"2172318","NED2002003-030","DFO_ScotianShelfSpring",2002,2002,3,"402",45.6333333333333,-58.4666666666667,56,1.7,-0.59,0.226656604061735,-0.59,"echinarachnius parma_Atl",1128,0.45480226
"2172328","NED2002003-031","DFO_ScotianShelfSpring",2002,2002,3,"402",45.6166666666667,-58.3,197,2.97,-0.62,0.226656604061735,-0.62,"echinarachnius parma_Atl",1128,0.045
"2172371","NED2002003-036","DFO_ScotianShelfSpring",2002,2002,3,"402",45.5,-57.9166666666667,71,1.85,-0.54,0.710699776935821,-0.54,"echinarachnius parma_Atl",1128,0.002932961
"2172391","NED2002003-038","DFO_ScotianShelfSpring",2002,2002,3,"402",45.3,-57.9166666666667,73,1.5,-0.16,0.710699776935821,-0.16,"echinarachnius parma_Atl",1128,0.00491573
"2172394","NED2002003-039","DFO_ScotianShelfSpring",2002,2002,3,"402",45.3333333333333,-57.7666666666667,74.5,3.18,0.07,0.710699776935821,0.07,"echinarachnius parma_Atl",1128,0.019444444
"2172406","NED2002003-040","DFO_ScotianShelfSpring",2002,2002,3,"402",45.1666666666667,-57.7,94,5.15,0.09,0.710699776935821,0.09,"echinarachnius parma_Atl",1128,0.040229885
"2172423","NED2002003-041","DFO_ScotianShelfSpring",2002,2002,3,"400",45.2666666666667,-57.4833333333333,240.5,5.16,1.42,0.710699776935821,1.42,"echinarachnius parma_Atl",1128,0.014502762
"2172479","NED2002003-046","DFO_ScotianShelfSpring",2002,2002,3,"403",44.95,-57.7,26,0.59,0.59,2.9717327314315,0.59,"echinarachnius parma_Atl",1128,0.073843931
"2172482","NED2002003-047","DFO_ScotianShelfSpring",2002,2002,3,"403",44.9166666666667,-57.55,23,0.68,0.76,2.9717327314315,0.76,"echinarachnius parma_Atl",1128,0.236350575
"2172497","NED2002003-048","DFO_ScotianShelfSpring",2002,2002,3,"399",44.9,-57.1,238.5,5.76,1.26,2.9717327314315,1.26,"echinarachnius parma_Atl",1128,0.041666667
"2172505","NED2002003-049","DFO_ScotianShelfSpring",2002,2002,3,"399",44.7666666666667,-56.9,230.5,6.1,1.07,3.22381906713702,1.07,"echinarachnius parma_Atl",1128,0.019553073
